timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1525692459870028,-2,-19,-21,-5,-2,-2,-2,0
1525692459870028,0,-6,6,6,6,4,2,1
1525692459891029,0,1,2,-2,-2,-1,-1,1
1525692459891029,-1,-8,-5,-3,-3,0,-2,-2
1525692459893029,-1,10,10,6,-5,-3,-2,-2
1525692459893029,-2,-1,-7,-4,-1,-1,-2,-2
1525692459905030,2,-2,-2,-1,0,-1,-2,-2
1525692459905030,0,4,3,0,3,0,0,-2
1525692459919031,-2,-2,4,2,-2,0,-1,0
1525692459919031,1,-11,-15,-3,-5,-1,-1,-1
1525692459928031,1,4,10,0,2,-1,0,0
1525692459928031,0,10,-2,0,0,-1,0,0
1525692459930031,0,-36,0,-4,-3,-2,0,-2
1525692459930031,-2,11,0,-4,-2,-1,0,3
1525692459951032,-1,-10,-8,2,2,0,0,-6
1525692459951032,-1,3,2,0,0,2,0,1
1525692459953033,2,11,-1,1,-2,0,1,-1
1525692459953033,-1,-9,4,1,0,-2,-1,0
1525692459965033,-1,7,-2,-3,2,1,0,1
1525692459965033,-4,-11,-2,5,-3,0,1,1
1525692459972034,-2,16,0,-8,-2,0,-1,-2
1525692459972034,2,-11,1,-1,-1,-4,-1,-2
1525692459988035,0,20,1,4,-1,-2,0,0
1525692459988035,-1,-20,-3,-3,0,-1,1,-2
1525692459990035,2,18,-4,1,0,-3,0,2
1525692459990035,-4,-14,-4,-6,0,-1,-1,-3
1525692460011036,-3,-11,-3,-3,-2,-1,1,-1
1525692460011036,-1,4,-2,4,1,0,-1,1
1525692460013036,0,7,6,-1,2,3,-1,-2
1525692460013036,0,3,0,-1,0,2,0,-1
1525692460025037,-3,2,0,-4,-2,0,-1,0
1525692460025037,-2,-8,-3,-2,-5,-4,0,-2
1525692460032037,-1,15,3,1,1,-1,0,0
1525692460032037,-3,-36,-1,4,4,1,-1,0
1525692460048038,0,4,1,0,-3,0,-1,-1
1525692460048038,-1,0,-8,-4,-5,-1,-1,-2
1525692460050038,0,2,-2,-3,-3,-4,-2,-1
1525692460050038,-2,5,-2,2,1,1,0,1
1525692460071039,0,-6,1,-1,0,1,0,2
1525692460071039,-1,-1,2,5,2,0,0,-2
1525692460073039,-1,-2,-3,-2,0,-1,-1,-1
1525692460073039,0,1,-5,-2,-3,-1,1,0
1525692460085040,0,0,-2,-1,-4,-3,-2,2
1525692460085040,-2,0,3,0,2,-1,1,1
1525692460092040,1,2,0,1,-2,1,-1,1
1525692460092040,-1,2,6,1,3,-2,-1,-3
1525692460108041,3,21,7,-1,0,1,-2,-1
1525692460108041,-2,-37,-15,-4,-3,0,-1,0
1525692460110042,-5,9,-10,-3,0,-2,-2,-2
1525692460110042,-3,7,2,0,-4,0,-1,-2
1525692460131043,-3,-1,1,2,2,0,2,0
1525692460131043,2,12,12,0,0,0,-1,1
1525692460133043,0,-7,1,0,0,1,1,0
1525692460133043,1,18,-7,-2,-2,-3,-2,0
1525692460144043,-1,-17,3,-1,0,-2,0,-4
1525692460144043,-2,19,1,-5,-1,1,0,-1
1525692460154044,0,-23,-7,-2,-2,1,0,-1
1525692460154044,-1,22,-3,-4,-3,-1,-3,-3
1525692460168045,-2,0,4,0,-1,-3,0,0
1525692460168045,-3,-5,-5,10,5,0,-1,-1
1525692460170045,2,7,9,-2,-1,-3,0,0
1525692460170045,-1,-3,-4,-4,-1,0,1,0
1525692460191046,0,-8,-7,-7,-3,0,-1,-1
1525692460191046,-1,10,-2,-3,-4,-1,-2,-2
1525692460193046,-3,-10,-2,0,0,-2,-2,-2
1525692460193046,1,-9,4,6,3,-2,0,2
1525692460204047,-1,6,0,1,-1,2,-1,-2
1525692460204047,0,-10,-1,-2,-2,-1,-2,0
1525692460214047,-1,-5,-5,-3,-2,-3,-1,2
1525692460214047,-1,-4,0,-4,-4,-1,-1,-6
1525692460228048,-1,3,-4,1,0,-2,-1,1
1525692460228048,0,-1,2,-3,-2,0,-1,-2
1525692460230048,0,-11,-1,1,2,-1,-2,-1
1525692460230048,0,12,-1,-2,-1,-1,0,-1
1525692460251050,0,-7,-3,-1,-3,-2,-1,-1
1525692460251050,2,12,6,1,4,-2,-2,0
1525692460253050,-2,14,7,-4,-3,0,-1,-2
1525692460253050,1,0,7,0,-1,0,-1,2
1525692460264050,-2,-25,-30,-5,-4,1,0,-2
1525692460264050,-2,1,0,6,0,-2,-1,-1
1525692460274051,0,4,0,2,4,0,2,1
1525692460274051,-1,8,5,-3,-3,-1,-2,-2
1525692460288052,2,10,8,0,0,-1,-2,0
1525692460288052,-2,-5,-2,-6,-2,-1,-1,-2
1525692460290052,-2,-30,-14,-3,0,0,-2,-2
1525692460290052,-2,4,0,-1,-5,-1,1,0
1525692460311053,1,-3,1,2,5,1,0,0
1525692460311053,0,-1,-2,0,-1,0,1,-1
1525692460313053,1,12,8,2,-3,-3,0,-2
1525692460313053,0,-18,-13,-6,-5,-2,0,-1
1525692460324054,-2,2,-1,0,0,0,-2,-1
1525692460324054,1,2,2,3,-1,2,0,0
1525692460334054,-2,1,-3,0,-5,0,0,0
1525692460334054,0,-3,2,-6,-2,-2,-2,-2
1525692460348055,-1,5,2,1,1,0,1,0
1525692460348055,0,-8,-2,6,-1,0,1,0
1525692460350055,-2,16,4,-6,-1,0,1,0
1525692460350055,0,-8,-3,5,3,0,1,0
1525692460371056,-3,-29,-4,-5,-3,-4,0,-3
1525692460371056,0,2,-4,-2,0,0,-1,2
1525692460373057,0,13,-3,-2,-2,0,1,-5
1525692460373057,0,13,2,1,-1,-1,1,1
1525692460384057,-1,-3,2,0,-1,-2,1,0
1525692460384057,-2,-13,-5,-4,-2,-2,-1,-2
1525692460394058,-3,7,-2,-1,0,0,-1,0
1525692460394058,-1,-13,-4,0,1,-1,-2,1
1525692460408059,-2,7,5,8,1,0,0,-1
1525692460408059,-2,2,-6,-6,-1,-1,-3,0
1525692460410059,-1,0,-2,-4,-1,-2,-2,-1
1525692460410059,-2,-11,-1,0,1,0,0,-1
1525692460431060,0,1,4,6,-3,-2,0,0
1525692460431060,-3,5,-3,-6,-2,-3,-2,-3
1525692460433060,-1,-8,2,4,5,3,2,0
1525692460433060,-2,-7,-8,-2,-4,0,-1,-1
1525692460444061,-2,12,2,1,1,-1,0,-1
1525692460444061,1,-1,4,3,-3,-1,-1,-1
1525692460454061,2,-11,-4,0,-1,-1,-3,0
1525692460454061,-1,4,2,-2,-2,-2,1,-1
1525692460468062,0,5,-3,-5,-4,-2,-3,-1
1525692460468062,-2,-12,-5,2,1,-2,1,-2
1525692460470062,0,-1,1,3,-3,-2,-1,2
1525692460470062,3,3,3,0,3,0,-2,1
1525692460491063,-2,0,-2,-9,-5,-1,-2,-3
1525692460491063,-1,14,5,-1,-4,-1,1,0
1525692460493063,3,-37,-4,-8,-2,-2,0,1
1525692460493063,-3,18,-1,5,2,0,0,-2
1525692460504064,0,-12,2,0,4,3,1,0
1525692460504064,-4,4,-3,-3,-4,-4,0,-1
1525692460514065,0,9,3,0,1,2,0,-1
1525692460514065,1,-5,1,1,-2,-2,-1,1
1525692460528065,-1,4,-3,3,1,0,-1,-2
1525692460528065,0,-12,-1,-8,-4,-2,-1,0
1525692460530066,0,7,-1,0,-2,-1,-2,-3
1525692460530066,-3,-4,-1,-3,3,2,-1,-1
